Time,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
864000.0,201.845963,201.845963,1.000000,29.562769,349.373718,261.946014,1.000000,1.000000,349.374847,329.630585,1.000000,1.000000,349.374847,349.374878,1.000000,51.391323,349.373718,331.904480,1.000000,1.000000,349.374878,349.374908,1.000000,1.000000,333.129669,349.374817,1.000000,83.531288,340.365479,265.171173,46.551987,1.100383,309.333313,349.374939,1.000000,143.124344,337.889648,187.597870,119.599258,67.501633,234.019745,349.373718,71.888344,189.074814,206.079773,224.879318,143.699417,224.058075,162.398376,171.283798,202.702728,238.504013,119.180847,85.945862,235.799225,263.318573,92.827431,93.438560,273.899078,307.357788,73.600899,50.429058,279.492157,266.473999,70.663811,60.896931,293.113678,295.955719,32.389889,18.927729,332.126526,334.635864,17.642689,22.414948,332.125610,337.230011,17.642668,13.510668,332.087585,331.772614,17.642422,14.038673,349.373444,341.477203,1.000000,1.000000,349.374695,349.374695,1.000000,1.000000,349.374695,349.374725,1.000000,1.000000,349.374664,349.374756,1.000000,1.000000,335.966614,45.046520,299.995453,299.995453
865800.0,201.836838,201.836838,1.000000,1.000000,349.374847,349.374817,1.000000,1.000000,349.374786,349.374756,1.000000,1.000000,349.374817,349.374847,1.000000,1.000000,349.374847,349.374847,1.000000,1.000000,349.374817,349.374878,1.000000,1.000000,349.374817,349.374756,1.000000,1.000000,349.374878,349.374878,1.000000,1.000000,349.374847,349.374847,1.000000,1.000000,349.374908,349.374878,1.000000,1.000000,349.374847,349.374878,1.000000,1.000000,349.374847,349.374878,1.000000,31.702593,349.373749,349.374939,1.000000,1.000000,349.374908,287.940979,14.920234,1.000000,330.069275,349.373749,1.000000,154.944519,347.592163,256.669708,102.510895,57.849380,217.394165,180.903366,134.511124,151.544266,173.271622,174.659866,178.323029,209.028107,159.252197,180.445969,173.764404,253.107513,167.476639,126.616104,216.610687,217.973618,131.716095,97.186302,222.650986,198.927643,128.372406,200.141586,211.836945,251.603394,107.339912,146.915405,229.681717,256.083832,113.248230,169.210449,225.378235,256.014465,112.839806,203.920776,237.404526,44.973156,299.995453,299.995453
867600.0,201.827286,201.827286,44.566517,68.137138,327.885773,305.452850,16.093945,23.011106,349.373474,302.814545,1.000000,1.000000,349.374786,349.374756,1.000000,1.000000,349.374817,349.374695,1.000000,1.000000,349.374786,349.374847,1.000000,1.000000,349.374908,349.374817,1.000000,1.000000,349.374847,349.374847,1.000000,1.000000,349.374756,349.374786,1.000000,1.000000,349.374847,349.374817,1.000000,1.000000,349.374786,349.374817,1.000000,1.000000,349.374878,349.374817,1.000000,1.000000,349.374878,349.374908,1.000000,1.000000,349.374817,349.374817,1.000000,1.000000,349.374847,349.374878,1.000000,1.000000,349.374939,349.374908,1.000000,1.000000,349.374878,349.374878,1.000000,1.000000,349.374908,349.374908,1.000000,1.000000,349.374908,349.374939,1.000000,57.808613,349.373749,349.374969,1.000000,1.000000,349.374908,258.127533,12.292003,1.000000,349.374939,349.374939,1.000000,74.056572,349.373749,349.374969,1.000000,38.606728,349.373749,349.374969,1.000000,65.158325,349.373749,349.374969,1.000000,44.900692,299.995392,299.995392
869400.0,201.814438,201.814438,243.638351,349.373779,56.688442,176.912766,199.037109,297.812958,157.449677,239.181458,128.128952,124.927811,243.526764,231.409836,83.214844,100.420807,254.503250,283.684021,93.539131,60.432549,261.956757,241.351837,89.036224,137.758698,248.502930,292.871704,94.327164,65.956543,327.772003,296.228638,16.001415,20.820297,332.126709,332.347229,17.637260,18.256660,313.681793,349.373474,17.478357,1.000000,349.374664,349.374725,1.000000,1.000000,349.374817,349.374664,1.000000,1.000000,349.374878,349.374847,1.000000,1.000000,349.375000,349.375000,1.000000,1.000000,349.375000,349.375000,1.000000,1.000000,349.375000,349.375000,1.000000,1.000000,349.375000,343.782227,1.000000,1.000000,349.374847,349.374939,1.000000,1.000000,349.374969,349.374969,1.000000,1.000000,349.374969,349.375000,1.000000,1.000000,349.374878,349.374847,1.000000,1.000000,349.374847,349.374878,1.000000,1.000000,349.374908,349.374878,1.000000,1.000000,349.374908,349.374908,1.000000,1.000000,349.374908,349.374878,1.000000,44.828644,299.995392,299.995392
871200.0,201.796829,201.796829,349.374939,349.374908,1.000000,1.000000,349.374817,349.374969,1.000000,91.145714,349.373779,349.374969,1.000000,1.000000,291.923706,320.648346,8.505768,86.956429,349.373779,232.950806,60.578823,1.000000,303.201111,349.374969,1.000000,168.041458,256.992981,150.381302,294.794495,287.165802,32.303753,37.775707,314.196198,312.310394,34.663559,18.045891,332.126678,337.598938,17.642685,21.498732,331.660156,330.055573,17.636988,22.554285,317.010223,349.373505,16.209259,1.000000,349.375031,349.375031,1.000000,1.000000,349.375031,349.375031,1.000000,1.000000,349.375031,349.374908,1.000000,1.000000,349.374908,349.374939,1.000000,1.000000,349.374878,349.374695,1.000000,1.000000,349.374756,349.374847,1.000000,1.000000,349.374908,349.374908,1.000000,1.000000,349.374908,349.374908,1.000000,1.000000,349.374786,349.374756,1.000000,1.000000,349.374756,349.374725,1.000000,1.000000,349.374878,349.374847,1.000000,1.000000,349.374908,349.374939,1.000000,1.000000,327.933014,349.373505,17.805494,44.756775,299.995758,299.995758
873000.0,201.778702,201.778702,349.374664,349.374695,1.000000,1.000000,349.374939,349.374908,1.000000,1.000000,349.374969,349.374939,1.000000,1.000000,349.374878,349.374878,1.000000,1.000000,349.374939,349.374939,1.000000,1.000000,349.374878,349.374878,1.000000,1.000000,349.375000,349.373810,1.000000,78.523788,223.393295,268.056671,87.843697,89.702454,243.996750,206.809235,123.061317,190.194382,242.958359,328.302765,91.966019,92.990578,211.769791,264.767639,96.202126,188.024200,244.939636,143.420746,164.147980,109.093636,186.892563,248.114105,131.265503,198.703247,211.597855,185.446030,205.482834,225.460434,97.543808,97.433937,268.318146,254.415741,57.275356,61.584072,310.988770,314.749176,33.843090,53.435013,330.109192,315.036682,16.410999,14.736321,332.126587,332.747131,17.642698,14.147307,332.126617,328.279266,17.533072,1.000000,349.374634,349.374664,1.000000,1.000000,349.374634,349.374573,1.000000,1.000000,349.374847,349.374786,1.000000,1.000000,349.374878,349.374878,1.000000,1.000000,349.374847,349.375000,1.000000,44.685116,299.995392,299.995392
874800.0,201.760742,201.760742,349.373840,349.375000,1.000000,1.000000,349.375031,349.374878,1.000000,1.000000,349.374939,349.374908,1.000000,1.000000,349.374786,349.374756,1.000000,1.000000,349.374908,349.374908,1.000000,1.000000,349.374786,349.374756,1.000000,1.000000,349.374939,349.374939,1.000000,1.000000,349.374939,349.374969,1.000000,1.000000,349.374939,349.374908,1.000000,15.395975,349.373840,349.375000,1.000000,1.000000,349.374939,349.374908,1.000000,1.000000,349.375031,349.375000,1.000000,1.000000,349.374939,349.374969,1.000000,1.000000,349.374939,349.374969,1.000000,51.517807,339.934265,333.796967,15.936683,18.305109,249.452148,349.373840,48.893040,182.791382,266.550018,349.373840,54.679581,205.444183,135.612213,101.154228,280.072906,307.886871,58.995087,55.054630,247.087357,322.066864,35.292294,22.084143,349.373535,328.412872,1.000000,1.000000,349.374542,349.374420,1.000000,1.000000,349.374817,349.374695,1.000000,1.000000,349.374847,349.374847,1.000000,14.700174,313.741547,322.132263,35.877266,44.613720,299.995728,299.995728
876600.0,201.742874,201.742874,281.407471,332.420868,35.328388,21.744228,314.871490,306.164764,34.708294,22.285656,314.791687,300.248291,34.563316,49.573940,313.632019,330.009827,35.274956,23.502600,314.766541,300.226288,34.563412,43.740223,303.835327,338.762665,35.499512,11.553507,349.373566,340.292053,1.000000,1.000000,349.374847,349.374908,1.000000,1.000000,349.374878,349.374817,1.000000,1.000000,349.374969,349.374969,1.000000,1.000000,349.374847,349.374817,1.000000,1.000000,349.374969,349.374969,1.000000,1.000000,349.374847,349.374878,1.000000,1.000000,349.374969,349.374908,1.000000,1.000000,349.374969,349.374969,1.000000,1.000000,349.374939,349.374969,1.000000,1.144232,349.373840,349.375061,1.000000,83.468849,212.408737,264.891510,235.382965,323.902679,69.268074,78.854378,269.112946,349.373871,5.251091,1.000000,349.375092,349.375000,1.000000,1.000000,349.374969,349.374268,1.000000,1.000000,349.374756,349.374573,1.000000,1.000000,349.374756,349.374786,1.000000,5.567052,294.351410,349.050018,35.878876,44.542519,299.995697,299.995697
878400.0,201.730408,201.730408,47.375248,192.268463,278.140350,170.695648,205.806686,151.452377,108.210434,42.449722,280.073456,253.740295,69.515572,105.698700,272.367126,306.978424,73.642525,50.199600,279.343750,266.701569,70.502953,110.626167,271.825409,305.554871,73.543350,50.254951,294.252899,283.126343,51.279438,66.983315,294.512878,289.119751,52.516628,83.184914,308.514374,305.155151,32.443146,27.277060,307.045898,333.890259,16.994509,1.000000,349.375000,349.374939,1.000000,1.000000,349.375000,349.375031,1.000000,1.000000,343.960876,349.373566,17.642672,19.249050,332.126709,336.108398,17.471931,1.000000,349.374939,349.374878,1.000000,1.000000,349.374847,349.374939,1.000000,1.000000,349.375000,349.374969,1.000000,1.000000,346.555023,349.373871,1.000000,196.956451,198.538467,191.010620,117.515930,278.385040,89.084679,81.404938,289.738617,285.748352,50.786079,76.894920,296.607635,316.625031,33.123642,14.824093,332.126526,331.329376,17.642677,18.018339,332.126526,329.999237,17.642696,14.788957,313.989044,339.806305,14.913795,44.471577,299.995392,299.995392
880200.0,201.721817,201.721817,1.000000,1.000000,349.375061,349.375061,1.000000,1.000000,297.233856,149.248123,102.712112,8.469699,270.787201,349.374786,1.000000,105.600784,338.606781,194.108170,87.368408,47.094021,289.080414,349.375031,1.000000,116.781990,340.084839,225.247787,86.306366,50.907948,257.481537,349.373901,60.564636,90.103951,187.738892,349.373901,90.786201,219.366028,184.983215,157.020477,229.612015,249.517700,54.651119,1.000000,349.375122,338.947784,1.000000,1.000000,349.375092,349.375092,1.000000,1.000000,349.374939,349.374908,1.000000,1.000000,349.375000,349.375000,1.000000,1.000000,349.374939,349.374786,1.000000,1.000000,349.374725,349.374817,1.000000,1.000000,349.374969,349.374908,1.000000,1.000000,349.374969,349.375031,1.000000,1.000000,349.375031,349.375000,1.000000,46.723907,341.568451,349.373871,31.313656,71.091942,263.257355,349.373901,18.540930,177.602814,265.255066,212.957199,128.142883,105.695755,218.315872,228.124741,119.717331,82.220268,208.778473,143.983841,209.701431,169.780609,102.067650,44.400726,299.995728,299.995728
