Time,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
1704600.0,27.674547,27.674547,0.009966,0.009964,35.000000,35.000000,0.009964,0.076953,23.125164,35.000000,15.447254,28.231598,7.710590,8.908430,29.079311,35.000000,0.009994,0.009996,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009992,27.844509,4.484759,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1706400.0,27.674957,27.674957,2.751260,7.727397,29.569500,32.114170,5.312197,6.054375,24.222492,28.287270,28.220043,35.000000,0.009994,0.009995,35.000000,35.000000,0.009994,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,33.761105,35.000000,3.373045,4.319801,25.202578,30.967899,15.923157,9.096290,17.953341,15.802019,19.793314,29.798891,12.096343,18.272968,21.015551,17.280121,19.623165,17.572863,12.345644,14.943299,21.115402,23.928740,13.082105,22.256239,19.979475,21.783169,13.270894,12.112472,22.068544,21.209631,13.006898,8.700206,20.878597,20.821720,19.067049,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1708200.0,27.675104,27.675104,26.078884,35.000000,2.157602,17.581032,31.645800,35.000000,0.618187,0.009986,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009994,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,33.576401,35.000000,3.470398,13.664442,15.263399,7.549462,35.000000,18.979158,1.745328,0.009995,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009994,6.068200,35.000000,35.000000,0.009996,0.009995,35.000000,32.186188,0.009995,0.009995,35.000000,22.714828,1.838964,0.009996,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1710000.0,27.674915,27.674915,35.000000,35.000000,0.009968,0.009978,35.000000,35.000000,0.009977,0.009986,35.000000,35.000000,0.009995,0.009994,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009996,35.000000,35.000000,4.474647,11.835570,15.837548,28.138933,13.198074,11.908735,19.058212,28.444019,13.607885,20.836899,16.922947,21.155188,20.334791,27.240236,14.009549,16.526037,20.081205,20.763588,12.887547,18.331062,20.668404,26.222185,13.521988,22.562878,21.217684,20.085947,8.209836,10.944149,24.101095,23.616093,10.962682,6.078983,26.456665,24.273523,8.814713,11.432024,25.636480,29.325790,8.717455,4.058319,35.000000,32.299519,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1711800.0,27.674706,27.674706,35.000000,35.000000,0.009968,0.009979,35.000000,35.000000,0.009977,2.078712,33.169388,34.216263,1.670629,2.721774,33.384289,34.048737,1.670524,1.370986,33.339474,33.072010,1.670524,2.450894,33.101448,33.860310,3.476489,4.870367,29.113234,25.457619,7.827450,11.915298,26.216400,31.626940,7.673322,6.354972,22.859488,25.307579,12.275069,17.700239,17.679350,25.114248,8.903859,11.127032,22.437170,27.640518,9.183989,25.118671,26.355961,28.366892,3.099948,16.116697,30.317118,35.000000,1.663370,0.009995,35.000000,35.000000,0.009994,9.414783,35.000000,35.000000,0.009995,7.205005,30.268543,35.000000,0.009996,0.009995,35.000000,20.464985,7.125249,0.009995,30.989866,35.000000,0.009994,15.643753,27.929506,15.729191,29.128618,27.308575,2.796115,1.338161,35.000000,34.070915,0.009995,0.009995,35.000000,34.558819,0.009995,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1713600.0,27.674501,27.674501,35.000000,35.000000,0.009968,0.009979,35.000000,35.000000,0.009978,0.009984,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,3.113900,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,13.168181,21.297050,3.425171,2.295103,33.339474,33.714272,1.668846,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1715400.0,27.674313,27.674313,35.000000,35.000000,0.009965,0.009982,35.000000,35.000000,0.009979,0.009981,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009997,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,34.489880,35.000000,1.670613,1.193836,35.000000,34.166771,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009996,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009996,0.224676,35.000000,35.000000,3.004596,24.887699,1.237843,2.183668,35.000000,32.568382,0.009995,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1717200.0,27.674118,27.674118,35.000000,35.000000,0.009960,0.009983,35.000000,35.000000,0.009978,0.009983,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009997,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.441564,35.000000,33.854919,0.991568,4.405484,31.375919,28.058516,5.196145,7.372624,29.686289,31.786348,5.294168,6.648307,28.364420,27.946804,10.310256,11.427467,17.624208,13.833028,26.651405,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1719000.0,27.673939,27.673939,35.000000,35.000000,0.009957,0.009980,35.000000,35.000000,0.009979,0.009982,35.000000,35.000000,0.009995,0.009994,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009997,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009994,8.795058,19.869402,10.992677,25.743570,26.264799,9.031211,12.677509,26.796627,28.376469,6.745437,10.303537,30.722919,28.080824,2.658386,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.082273,0.200000,0.200000
1720800.0,27.673744,27.673744,35.000000,35.000000,0.009956,0.009982,35.000000,35.000000,0.009980,0.009981,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009995,0.009997,33.915707,35.000000,0.009995,4.104204,31.611605,33.208328,3.434543,2.123411,31.672361,31.305323,3.388989,7.414111,30.732784,30.187771,5.141736,3.081375,25.742729,28.128925,9.450612,6.146506,26.417101,24.992237,8.887678,12.945327,25.153240,28.950935,11.839849,7.863765,24.599680,22.069237,10.765956,17.912251,22.603643,26.356495,11.375050,18.447805,25.677128,27.473221,5.274704,4.422728,33.075119,31.070042,1.573105,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.931112,12.556108,17.320551,19.993490,21.856979,30.610004,9.087080,7.417318,29.645292,31.296452,5.197377,5.111370,29.835705,29.418344,5.174288,8.239752,31.102095,30.871626,3.200619,2.697146,31.646044,31.399696,3.391968,0.082272,0.200000,0.200000
1722600.0,27.673561,27.673561,35.000000,35.000000,0.009954,0.009980,35.000000,35.000000,0.009977,0.009985,35.000000,35.000000,0.009994,5.530065,29.721685,33.092529,6.472308,4.088777,29.237825,29.010115,5.363059,4.427603,33.660057,34.990726,1.010636,1.775921,32.113132,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,14.180960,35.000000,35.000000,1.215685,16.292778,30.740868,31.958149,6.379633,4.757576,26.702080,35.000000,2.491490,15.074915,25.569828,23.462360,14.998257,12.417208,13.918181,0.082254,0.200000,0.200000
1724400.0,27.673374,27.673374,35.000000,35.000000,0.009955,0.009979,35.000000,35.000000,0.009976,0.009983,35.000000,35.000000,0.009994,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009997,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,0.082211,0.200000,0.200000
1726200.0,27.673223,27.673223,23.321737,32.371880,5.317801,2.909429,30.015100,29.164991,5.157504,7.285531,29.632885,31.761286,5.286481,6.264149,29.746391,32.406055,4.776605,0.850308,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009994,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,34.743523,0.009994,5.675457,31.409616,0.082154,0.200000,0.200000
1728000.0,27.673512,27.673512,2.976054,28.659754,13.839094,7.665549,24.575462,23.475224,12.459537,21.663296,23.009165,28.090427,2.861048,1.024968,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,33.559437,35.000000,0.009996,0.009996,30.981834,35.000000,3.379858,4.520550,29.670845,32.436153,7.464308,5.401080,28.171906,26.757414,6.967161,10.342664,27.530180,29.067715,7.151751,9.716507,26.689980,31.260136,7.400717,3.627606,29.949516,28.909689,5.141831,2.404569,29.660315,32.195892,3.165434,0.009995,35.000000,34.305794,0.009995,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009995,0.009994,35.000000,0.082099,0.200000,0.200000
1729800.0,27.673658,27.673658,26.598177,35.000000,0.009961,0.009978,35.000000,35.000000,0.009976,0.009984,35.000000,35.000000,0.009995,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009994,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,32.342541,35.000000,10.649240,11.788517,18.922260,15.559438,20.305716,30.172062,9.232055,18.973625,25.546501,32.750465,6.817226,22.987335,12.138102,3.719842,30.738401,35.000000,0.503306,0.934158,35.000000,31.993399,1.670524,2.303610,33.260502,32.622768,1.601283,0.009995,35.000000,35.000000,0.009995,0.009997,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009996,0.009997,35.000000,35.000000,0.009996,0.009996,35.000000,35.000000,0.009996,0.009995,35.000000,35.000000,0.009995,0.009996,35.000000,35.000000,0.009995,0.009994,35.000000,0.082037,0.200000,0.200000
