Time,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
864000.0,10.463812,10.463812,0.010000,0.010000,0.010000,0.010000,15.499775,9.495808,0.010000,0.010000,11.574206,9.617749,0.010000,0.010000,8.641332,0.010000,0.010000,0.010000,16.351025,10.442722,0.010000,0.010000,10.000000,10.687732,0.010000,0.010000,16.517990,0.010000,0.010000,0.010000,0.010000,10.868759,0.010000,0.010000,14.005543,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,13.708178,14.003277,0.010000,0.010000,13.837426,14.189252,0.010000,0.010000,14.292130,14.278659,0.010000,0.010000,15.005387,0.010000,4.368220,4.085710,0.010000,0.010000,5.309104,3.886233,0.010000,0.010000,5.441722,3.579823,0.010000,0.010000,6.432385,0.010000,14.298872,2.442332,0.010000,0.010000
865800.0,2.446653,2.446653,13.626266,8.250197,0.010000,0.010000,7.112038,5.477491,0.010000,0.010000,6.451804,6.768025,0.010000,0.010000,5.309093,8.971337,0.010000,0.010000,7.111971,7.118886,0.010000,0.010000,6.144958,6.464780,0.010000,0.010000,7.111966,9.400228,0.010000,0.010000,8.230691,7.592123,0.010000,0.010000,6.773851,11.383829,0.010000,0.010000,9.524940,8.056687,0.010000,0.010000,8.230696,18.080023,0.010000,0.010000,9.524940,0.010000,0.010000,0.010000,10.994192,14.524249,0.010000,0.010000,2.840185,12.222213,0.010000,0.010000,11.679474,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000
867600.0,0.010000,0.010000,0.010000,0.010000,0.010000,13.863649,0.010000,0.010000,15.005387,0.010000,3.962107,5.052783,0.010000,0.010000,3.259070,6.084299,0.010000,0.010000,4.367781,5.395235,0.010000,0.010000,4.207588,9.630571,0.010000,0.010000,10.000000,7.948262,0.010000,0.010000,5.056469,4.653338,0.010000,0.010000,4.160204,7.612673,0.010000,0.010000,5.852705,4.738220,0.010000,0.010000,5.056465,8.130793,0.010000,0.010000,5.852700,9.684413,0.010000,0.010000,6.451769,6.163547,0.010000,0.010000,7.662088,7.736135,0.010000,0.010000,7.466913,11.679824,0.010000,0.010000,8.993463,7.721017,0.010000,0.010000,9.957282,10.086227,0.010000,0.010000,10.542948,17.558899,0.010000,0.010000,10.148246,0.010000,0.010000,0.010000,15.171728,15.244215,0.010000,0.010000,4.461401,12.271278,0.010000,0.010000,10.727264,0.010000,0.010000,0.010000,13.672843,0.010000,0.010000,0.010000,12.157749,0.010000,0.010000,0.010000,11.389645,10.470385,0.010000,0.010000
869400.0,10.465213,10.465213,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,13.127311,0.010000,0.010000,13.501867,13.491844,0.010000,0.010000,12.658623,15.005387,0.010000,3.184498,0.010000,0.010000,3.103659,5.503462,0.010000,0.010000,3.593491,7.382569,0.010000,0.010000,4.385310,13.127870,0.010000,0.010000,13.393533,13.707137,0.010000,0.010000,13.413650,13.803927,0.010000,0.010000,13.411653,12.819470,0.010000,0.010000,6.118682,6.296541,0.010000,0.010000,13.754609,14.455112,0.010000,0.010000,13.769796,15.021214,0.010000,0.010000,13.761997,7.272869,0.010000,0.010000,7.559458,6.456924,0.010000,0.010000,6.451767,10.000000,0.010000,0.010000,6.773845,8.914293,0.010000,0.010000,6.532548,9.348034,0.010000,0.010000,6.448595,2.439724,0.010000,0.010000
871200.0,2.472186,2.472186,0.010000,0.010000,8.230781,16.083069,0.010000,0.010000,9.524955,0.010000,0.010000,0.010000,17.778978,12.008489,0.010000,0.010000,6.877821,0.010000,0.010000,0.010000,0.010000,15.451051,0.010000,0.010000,17.338097,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,14.293803,14.528068,0.010000,0.010000,14.273736,14.205259,0.010000,0.010000,13.643286,15.005387,0.010000,15.000000,0.010000,0.010000,13.451157,13.132435,0.010000,0.010000,13.397814,14.014432,0.010000,0.010000,7.467011,8.426940,0.010000,0.010000,7.466926,7.027928,0.010000,0.010000,3.757149,3.908814,0.010000,0.010000,6.773853,7.792653,0.010000,0.010000,6.773848,8.158595,0.010000,0.010000,6.773855,4.029258,0.010000,0.010000,4.643527,3.934288,0.010000,0.010000,3.962059,7.438223,0.010000,0.010000,4.831676,9.110818,0.010000,0.010000,8.230690,8.850986,0.010000,14.849413,0.010000,0.010000,0.010000,0.010000
873000.0,0.010000,0.010000,0.010000,0.010000,5.056527,8.882383,0.010000,0.010000,5.852752,10.182611,0.010000,0.010000,7.111966,6.507584,0.010000,0.010000,7.466910,9.686085,0.010000,0.010000,8.369877,6.181406,0.010000,0.010000,7.111973,15.638858,0.010000,0.010000,11.934533,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,14.646247,0.010000,0.010000,14.293801,14.320362,0.010000,0.010000,14.293801,14.129099,0.010000,2.548949,0.010000,0.010000,2.849624,2.311439,0.010000,0.010000,2.430373,5.524552,0.010000,0.010000,2.965365,6.600505,0.010000,0.010000,5.051785,5.266207,0.010000,0.010000,8.867462,10.470543,0.010000,0.010000
874800.0,10.457921,10.457921,0.010000,0.010000,13.763609,15.658284,0.010000,0.010000,3.824363,7.478839,0.010000,0.010000,4.373343,3.417855,0.010000,0.010000,4.586582,7.304300,0.010000,0.010000,5.142099,3.410146,0.010000,0.010000,4.368221,8.010194,0.010000,0.010000,7.466908,8.185965,0.010000,0.010000,8.641326,8.473174,0.010000,0.010000,9.524941,1.340111,0.010000,0.010000,8.641326,8.165116,0.010000,0.010000,8.670440,16.066660,0.010000,0.010000,11.936308,8.431682,0.010000,0.010000,9.102340,18.385328,0.010000,0.010000,11.329024,0.010000,0.010000,0.010000,2.164220,0.655909,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,15.005386,0.010000,11.221400,1.381490,0.010000,0.010000,1.488069,4.094855,0.010000,0.010000,1.817201,4.689986,0.010000,0.010000,3.944192,0.010000,14.352412,0.010000,0.010000,2.440326,0.010000,0.010000
876600.0,2.471079,2.471079,13.631586,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,15.005386,0.010000,4.724478,4.466773,0.010000,0.010000,5.309096,4.733209,0.010000,0.010000,5.852695,9.585296,0.010000,0.010000,5.309095,4.363689,0.010000,0.010000,5.327001,8.529379,0.010000,0.010000,6.451771,4.590070,0.010000,0.010000,5.592708,8.125877,0.010000,0.010000,6.451768,9.479382,0.010000,0.010000,7.704879,7.003170,0.010000,0.010000,8.097051,9.447842,0.010000,0.010000,10.847885,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,10.210903,13.553273,0.010000,0.010000,9.524939,9.224537,0.010000,0.010000,0.908358,3.040842,0.010000,0.010000,1.110844,3.203692,0.010000,0.010000,3.039011,0.010000,13.647402,0.010000,0.010000,0.010000,0.010000,0.010000
878400.0,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,14.689652,0.010000,10.000000,0.010000,0.010000,9.524939,10.000000,0.010000,0.010000,9.213635,9.784889,0.010000,15.005386,0.010000,0.010000,14.293799,14.464257,0.010000,7.866329,0.010000,0.010000,4.740405,3.874204,0.010000,0.010000,4.974244,9.029287,0.010000,0.010000,6.111440,10.499807,0.010000,0.010000,7.678569,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,14.564986,0.010000,0.010000,14.293801,14.259688,0.010000,0.010000,14.293799,14.202731,0.010000,0.010000,13.513262,14.625265,0.010000,10.470490,0.010000,0.010000
880200.0,10.464504,10.464504,0.010000,10.613207,0.010000,0.010000,13.236883,10.000000,0.010000,0.010000,0.010000,6.817467,0.010000,0.010000,12.688238,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,15.995956,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,12.737632,0.010000,0.010000,14.192318,14.929648,0.010000,0.010000,13.759545,6.119163,0.010000,0.010000,7.839529,8.595169,0.010000,0.010000,7.839535,5.525663,0.010000,0.010000,2.909225,2.393160,0.010000,0.010000,3.053073,7.084723,0.010000,0.010000,3.752685,7.484013,0.010000,0.010000,7.466914,9.395054,0.010000,0.010000,9.524941,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.499752,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,0.010000,2.441159,0.010000,0.010000
