1,5.634920635
2,5.634920635
3,5.634920635
4,5.634920635
5,5.634920635
6,5.634920635
7,5.634920635
8,5.634920635
9,5.634920635
10,5.634920635
11,5.634920635
12,5.634920635
13,5.634920635
14,5.634920635
15,5.634920635
16,5.634920635
17,5.634920635
18,5.634920635
19,5.634920635
20,5.634920635
21,5.634920635
22,5.634920635
23,5.634920635
24,5.634920635
25,5.634920635
26,5.634920635
27,5.634920635
28,5.634920635
29,5.634920635
30,5.634920635
31,5.634920635
32,3.095238095
33,3.095238095
34,3.095238095
35,3.095238095
36,3.095238095
37,3.095238095
38,3.095238095
39,3.095238095
40,3.095238095
41,3.095238095
42,3.095238095
43,3.095238095
44,3.095238095
45,3.095238095
46,3.095238095
47,3.095238095
48,3.095238095
49,3.095238095
50,3.095238095
51,3.095238095
52,3.095238095
53,3.095238095
54,3.095238095
55,3.095238095
56,3.095238095
57,3.095238095
58,3.095238095
59,3.095238095
60,3.69047619
61,3.69047619
62,3.69047619
63,3.69047619
64,3.69047619
65,3.69047619
66,3.69047619
67,3.69047619
68,3.69047619
69,3.69047619
70,3.69047619
71,3.69047619
72,3.69047619
73,3.69047619
74,3.69047619
75,3.69047619
76,3.69047619
77,3.69047619
78,3.69047619
79,3.69047619
80,3.69047619
81,3.69047619
82,3.69047619
83,3.69047619
84,3.69047619
85,3.69047619
86,3.69047619
87,3.69047619
88,3.69047619
89,3.69047619
90,3.69047619
91,4.821428571
92,4.821428571
93,4.821428571
94,4.821428571
95,4.821428571
96,4.821428571
97,4.821428571
98,4.821428571
99,4.821428571
100,4.821428571
101,4.821428571
102,4.821428571
103,4.821428571
104,4.821428571
105,4.821428571
106,4.821428571
107,4.821428571
108,4.821428571
109,4.821428571
110,4.821428571
111,4.821428571
112,4.821428571
113,4.821428571
114,4.821428571
115,4.821428571
116,4.821428571
117,4.821428571
118,4.821428571
119,4.821428571
120,4.821428571
121,7.077922078
122,7.077922078
123,7.077922078
124,7.077922078
125,7.077922078
126,7.077922078
127,7.077922078
128,7.077922078
129,7.077922078
130,7.077922078
131,7.077922078
132,7.077922078
133,7.077922078
134,7.077922078
135,7.077922078
136,7.077922078
137,7.077922078
138,7.077922078
139,7.077922078
140,7.077922078
141,7.077922078
142,7.077922078
143,7.077922078
144,7.077922078
145,7.077922078
146,7.077922078
147,7.077922078
148,7.077922078
149,7.077922078
150,7.077922078
151,7.077922078
152,5.873015873
153,5.873015873
154,5.873015873
155,5.873015873
156,5.873015873
157,5.873015873
158,5.873015873
159,5.873015873
160,5.873015873
161,5.873015873
162,5.873015873
163,5.873015873
164,5.873015873
165,5.873015873
166,5.873015873
167,5.873015873
168,5.873015873
169,5.873015873
170,5.873015873
171,5.873015873
172,5.873015873
173,5.873015873
174,5.873015873
175,5.873015873
176,5.873015873
177,5.873015873
178,5.873015873
179,5.873015873
180,5.873015873
181,5.873015873
182,5.714285714
183,5.714285714
184,5.714285714
185,5.714285714
186,5.714285714
187,5.714285714
188,5.714285714
189,5.714285714
190,5.714285714
191,5.714285714
192,5.714285714
193,5.714285714
194,5.714285714
195,5.714285714
196,5.714285714
197,5.714285714
198,5.714285714
199,5.714285714
200,5.714285714
201,5.714285714
202,5.714285714
203,5.714285714
204,5.714285714
205,5.714285714
206,5.714285714
207,5.714285714
208,5.714285714
209,5.714285714
210,5.714285714
211,5.714285714
212,5.714285714
213,7.142857143
214,7.142857143
215,7.142857143
216,7.142857143
217,7.142857143
218,7.142857143
219,7.142857143
220,7.142857143
221,7.142857143
222,7.142857143
223,7.142857143
224,7.142857143
225,7.142857143
226,7.142857143
227,7.142857143
228,7.142857143
229,7.142857143
230,7.142857143
231,7.142857143
232,7.142857143
233,7.142857143
234,7.142857143
235,7.142857143
236,7.142857143
237,7.142857143
238,7.142857143
239,7.142857143
240,7.142857143
241,7.142857143
242,7.142857143
243,7.142857143
244,6.285714286
245,6.285714286
246,6.285714286
247,6.285714286
248,6.285714286
249,6.285714286
250,6.285714286
251,6.285714286
252,6.285714286
253,6.285714286
254,6.285714286
255,6.285714286
256,6.285714286
257,6.285714286
258,6.285714286
259,6.285714286
260,6.285714286
261,6.285714286
262,6.285714286
263,6.285714286
264,6.285714286
265,6.285714286
266,6.285714286
267,6.285714286
268,6.285714286
269,6.285714286
270,6.285714286
271,6.285714286
272,6.285714286
273,6.285714286
274,6.642857143
275,6.642857143
276,6.642857143
277,6.642857143
278,6.642857143
279,6.642857143
280,6.642857143
281,6.642857143
282,6.642857143
283,6.642857143
284,6.642857143
285,6.642857143
286,6.642857143
287,6.642857143
288,6.642857143
289,6.642857143
290,6.642857143
291,6.642857143
292,6.642857143
293,6.642857143
294,6.642857143
295,6.642857143
296,6.642857143
297,6.642857143
298,6.642857143
299,6.642857143
300,6.642857143
301,6.642857143
302,6.642857143
303,6.642857143
304,6.642857143
305,5.194805195
306,5.194805195
307,5.194805195
308,5.194805195
309,5.194805195
310,5.194805195
311,5.194805195
312,5.194805195
313,5.194805195
314,5.194805195
315,5.194805195
316,5.194805195
317,5.194805195
318,5.194805195
319,5.194805195
320,5.194805195
321,5.194805195
322,5.194805195
323,5.194805195
324,5.194805195
325,5.194805195
326,5.194805195
327,5.194805195
328,5.194805195
329,5.194805195
330,5.194805195
331,5.194805195
332,5.194805195
333,5.194805195
334,5.194805195
335,5.555555556
336,5.555555556
337,5.555555556
338,5.555555556
339,5.555555556
340,5.555555556
341,5.555555556
342,5.555555556
343,5.555555556
344,5.555555556
345,5.555555556
346,5.555555556
347,5.555555556
348,5.555555556
349,5.555555556
350,5.555555556
351,5.555555556
352,5.555555556
353,5.555555556
354,5.555555556
355,5.555555556
356,5.555555556
357,5.555555556
358,5.555555556
359,5.555555556
360,5.555555556
361,5.555555556
362,5.555555556
363,5.555555556
364,5.555555556
365,5.555555556
366,5.634920635
367,5.634920635
368,5.634920635
369,5.634920635
370,5.634920635
371,5.634920635
372,5.634920635
373,5.634920635
374,5.634920635
375,5.634920635
376,5.634920635
377,5.634920635
378,5.634920635
379,5.634920635
380,5.634920635
381,5.634920635
382,5.634920635
383,5.634920635
384,5.634920635
385,5.634920635
386,5.634920635
387,5.634920635
388,5.634920635
389,5.634920635
390,5.634920635
391,5.634920635
392,5.634920635
393,5.634920635
394,5.634920635
395,5.634920635
396,5.634920635
397,3.095238095
398,3.095238095
399,3.095238095
400,3.095238095
401,3.095238095
402,3.095238095
403,3.095238095
404,3.095238095
405,3.095238095
406,3.095238095
407,3.095238095
408,3.095238095
409,3.095238095
410,3.095238095
411,3.095238095
412,3.095238095
413,3.095238095
414,3.095238095
415,3.095238095
416,3.095238095
417,3.095238095
418,3.095238095
419,3.095238095
420,3.095238095
421,3.095238095
422,3.095238095
423,3.095238095
424,3.095238095
425,3.69047619
426,3.69047619
427,3.69047619
428,3.69047619
429,3.69047619
430,3.69047619
431,3.69047619
432,3.69047619
433,3.69047619
434,3.69047619
435,3.69047619
436,3.69047619
437,3.69047619
438,3.69047619
439,3.69047619
440,3.69047619
441,3.69047619
442,3.69047619
443,3.69047619
444,3.69047619
445,3.69047619
446,3.69047619
447,3.69047619
448,3.69047619
449,3.69047619
450,3.69047619
451,3.69047619
452,3.69047619
453,3.69047619
454,3.69047619
455,3.69047619
456,4.821428571
457,4.821428571
458,4.821428571
459,4.821428571
460,4.821428571
461,4.821428571
462,4.821428571
463,4.821428571
464,4.821428571
465,4.821428571
466,4.821428571
467,4.821428571
468,4.821428571
469,4.821428571
470,4.821428571
471,4.821428571
472,4.821428571
473,4.821428571
474,4.821428571
475,4.821428571
476,4.821428571
477,4.821428571
478,4.821428571
479,4.821428571
480,4.821428571
481,4.821428571
482,4.821428571
483,4.821428571
484,4.821428571
485,4.821428571
486,7.077922078
487,7.077922078
488,7.077922078
489,7.077922078
490,7.077922078
491,7.077922078
492,7.077922078
493,7.077922078
494,7.077922078
495,7.077922078
496,7.077922078
497,7.077922078
498,7.077922078
499,7.077922078
500,7.077922078
501,7.077922078
502,7.077922078
503,7.077922078
504,7.077922078
505,7.077922078
506,7.077922078
507,7.077922078
508,7.077922078
509,7.077922078
510,7.077922078
511,7.077922078
512,7.077922078
513,7.077922078
514,7.077922078
515,7.077922078
516,7.077922078
517,5.873015873
518,5.873015873
519,5.873015873
520,5.873015873
521,5.873015873
522,5.873015873
523,5.873015873
524,5.873015873
525,5.873015873
526,5.873015873
527,5.873015873
528,5.873015873
529,5.873015873
530,5.873015873
531,5.873015873
532,5.873015873
533,5.873015873
534,5.873015873
535,5.873015873
536,5.873015873
537,5.873015873
538,5.873015873
539,5.873015873
540,5.873015873
541,5.873015873
542,5.873015873
543,5.873015873
544,5.873015873
545,5.873015873
546,5.873015873
547,5.714285714
548,5.714285714
549,5.714285714
550,5.714285714
551,5.714285714
552,5.714285714
553,5.714285714
554,5.714285714
555,5.714285714
556,5.714285714
557,5.714285714
558,5.714285714
559,5.714285714
560,5.714285714
561,5.714285714
562,5.714285714
563,5.714285714
564,5.714285714
565,5.714285714
566,5.714285714
567,5.714285714
568,5.714285714
569,5.714285714
570,5.714285714
571,5.714285714
572,5.714285714
573,5.714285714
574,5.714285714
575,5.714285714
576,5.714285714
577,5.714285714
578,7.142857143
579,7.142857143
580,7.142857143
581,7.142857143
582,7.142857143
583,7.142857143
584,7.142857143
585,7.142857143
586,7.142857143
587,7.142857143
588,7.142857143
589,7.142857143
590,7.142857143
591,7.142857143
592,7.142857143
593,7.142857143
594,7.142857143
595,7.142857143
596,7.142857143
597,7.142857143
598,7.142857143
599,7.142857143
600,7.142857143
601,7.142857143
602,7.142857143
603,7.142857143
604,7.142857143
605,7.142857143
606,7.142857143
607,7.142857143
608,7.142857143
609,6.285714286
610,6.285714286
611,6.285714286
612,6.285714286
613,6.285714286
614,6.285714286
615,6.285714286
616,6.285714286
617,6.285714286
618,6.285714286
619,6.285714286
620,6.285714286
621,6.285714286
622,6.285714286
623,6.285714286
624,6.285714286
625,6.285714286
626,6.285714286
627,6.285714286
628,6.285714286
629,6.285714286
630,6.285714286
631,6.285714286
632,6.285714286
633,6.285714286
634,6.285714286
635,6.285714286
636,6.285714286
637,6.285714286
638,6.285714286
639,6.642857143
640,6.642857143
641,6.642857143
642,6.642857143
643,6.642857143
644,6.642857143
645,6.642857143
646,6.642857143
647,6.642857143
648,6.642857143
