8640000,37354.070000,40024.823602,42005.516873,43986.210145,44006.413279,44026.616413,43711.808635,43397.000856,42993.147823,42589.294791,42142.641638,41695.988486,42467.189071,43238.389656,43836.504906,44434.620156,44878.871722,45323.123288,44821.380547,44319.637807,43017.256783,41714.875759,40485.963375,39257.050992,38097.827040,36938.603088,35845.336516,34752.069944,33720.667135,32689.264327,20853.090743,9016.917160,8843.940111,8670.963063,8506.183417,8341.403771,8176.646135,8011.888499,7846.052723,7680.216947,7522.604438,7364.991928,7215.329588,7065.667248,6923.668453,6781.669657,6642.447118,6503.224579,6371.937181,6240.649784,6116.805592,5992.961400,5876.203306,5759.445211,5649.365332,5539.285453,5435.447577,5331.609702,5233.567429,5135.525157,5042.736175,4949.947193,4859.622427,4769.297660,4683.863938,4598.430216,4517.398113,4436.366010,4257.269182,4078.172353,3809.897905,3541.623458,3288.159246,3034.695034,2795.338347,2555.981661,2330.015920,2104.050180,1890.718052,1677.385925,1603.046181,1528.706437,1459.730779,1390.755120,1326.463344,1262.171567,1201.985966,1141.800365,1084.638897,1027.477429,973.000125,918.522821,868.722231,818.921642,773.955457,728.989273,687.414971,645.840670,606.333846,566.827022,528.797042,490.767062,452.737081,
8643600,37354.070000,40854.246957,40696.464449,40538.681942,40328.503902,40118.325863,39861.067607,39603.809350,39303.362614,39002.915877,38667.983466,38333.051055,39218.174013,40103.296972,40818.271361,41533.245750,42100.880605,42668.515461,42297.379509,41926.243558,40875.454425,39824.665291,38793.809301,37762.953310,36754.525330,35746.097351,34763.063645,33780.029938,32826.096033,31872.162129,20346.459855,8820.757582,8700.431091,8580.104600,8452.851060,8325.597520,8189.778814,8053.960108,7919.351822,7784.743535,7648.148102,7511.552669,7375.262003,7238.971337,7104.521166,6970.070995,6838.927587,6707.784179,6580.641581,6453.498982,6330.963227,6208.427472,6090.880175,5973.332878,5860.953389,5748.573900,5641.393135,5534.212371,5432.151601,5330.090831,5232.890522,5135.690212,5040.998574,4946.306935,4856.450220,4766.593506,4681.220954,4595.848402,4412.459059,4229.069716,3956.327680,3683.585644,3425.279884,3166.974124,2922.278277,2677.582430,2445.549939,2213.517448,1992.949579,1772.381711,1690.274852,1608.167993,1532.281652,1456.395311,1386.151866,1315.908420,1250.772985,1185.637549,1125.115591,1064.593632,1008.256907,951.920182,899.434138,846.948094,798.127841,749.307587,704.150047,658.992508,617.213058,575.433609,537.143524,498.853439,460.563353,
8647200,37354.070000,41268.958972,40900.396363,40531.833755,40136.941239,39742.048723,39325.995717,38909.942710,38476.314584,38042.686459,37594.936133,37147.185807,37937.869786,38728.553765,39363.886973,39999.220182,40494.710769,40990.201356,40549.835856,40109.470356,38909.975466,37710.480577,36583.023958,35455.567339,34396.977541,33338.387742,32345.410183,31352.432623,30421.486946,29490.541270,18818.134064,8145.726858,8026.570051,7907.413244,7792.624208,7677.835173,7568.748965,7459.662758,7351.574304,7243.485849,7138.797338,7034.108827,6933.073620,6832.038413,6734.688496,6637.338579,6543.151188,6448.963797,6359.046860,6269.129923,6183.220992,6097.312062,6012.832530,5928.352999,5843.056437,5757.759876,5670.965280,5584.170684,5496.182034,5408.193384,5319.754050,5231.314716,5145.523044,5059.731373,4975.123902,4890.516431,4807.769912,4725.023394,4542.484228,4359.945063,4086.840633,3813.736203,3554.024407,3294.312611,3047.158778,2800.004946,2564.348439,2328.691931,2103.028584,1877.365237,1788.999479,1700.633721,1618.460991,1536.288261,1460.123302,1383.958343,1313.589554,1243.220766,1178.417317,1113.613869,1054.139994,994.666119,940.235487,885.804856,836.011278,786.217701,740.568001,694.918301,652.739457,610.560612,571.578361,532.596111,493.613860,
8650800,37354.070000,41231.257491,40866.200898,40501.144305,40107.139602,39713.134899,39295.980649,38878.826399,38443.470641,38008.114883,37558.921742,37109.728601,37901.340675,38692.952749,39331.787861,39970.622974,40470.745337,40970.867701,40535.232325,40099.596949,38883.788797,37667.980645,36528.016821,35388.052998,34319.930623,33251.808248,32252.033328,31252.258407,30317.135036,29382.011665,18745.898411,8109.785158,7978.899215,7848.013273,7723.394646,7598.776018,7481.211697,7363.647377,7247.902388,7132.157400,7020.802209,6909.447019,6802.161502,6694.875984,6591.368302,6487.860619,6387.806898,6287.753177,6191.168567,6094.583958,6001.274939,5907.965920,5817.721412,5727.476903,5640.046340,5552.615776,5467.757499,5382.899222,5300.453611,5218.008000,5137.905009,5057.802019,4980.320941,4902.839863,4827.772021,4752.704179,4680.157119,4607.610060,4436.180054,4264.750048,4004.644254,3744.538460,3500.352490,3256.166521,3025.858879,2795.551237,2575.857409,2356.163581,2143.724727,1931.285873,1850.882028,1770.478182,1690.953481,1611.428780,1534.634972,1457.841164,1385.096550,1312.351935,1244.452834,1176.553733,1113.908891,1051.264050,994.013356,936.762663,884.826414,832.890165,785.902727,738.915289,695.966306,653.017322,613.215743,573.414164,533.612585,
8654400,37354.070000,40175.627726,39990.083595,39804.539463,39570.387302,39336.235141,39060.344828,38784.454515,38472.776457,38161.098400,37818.837848,37476.577296,38355.687678,39234.798059,39940.555509,40646.312958,41195.197409,41744.081860,41342.126706,40940.171553,39741.081369,38541.991186,37409.540179,36277.089172,35207.740786,34138.392400,33128.789161,32119.185922,31165.989000,30212.792078,19274.974396,8337.156713,8197.269812,8057.382910,7921.572349,7785.761787,7653.706236,7521.650685,7393.474901,7265.299118,7141.265218,7017.231319,6897.167716,6777.104114,6661.364374,6545.624635,6433.593792,6321.562949,6214.130649,6106.698350,6003.874980,5901.051610,5802.680532,5704.309455,5610.129439,5515.949423,5425.652693,5335.355963,5248.634942,5161.913921,5078.485721,4995.057520,4914.338500,4833.619480,4755.756928,4677.894376,4602.700841,4527.507307,4353.166340,4178.825374,3915.115961,3651.406547,3402.752177,3154.097807,2919.816604,2685.535401,2464.980529,2244.425657,2036.983861,1829.542065,1760.382857,1691.223649,1626.024070,1560.824491,1500.208482,1439.592474,1381.654272,1323.716071,1266.564688,1209.413306,1152.987302,1096.561298,1042.072544,987.583791,936.380855,885.177919,837.985640,790.793362,747.271129,703.748897,663.017529,622.286161,581.554793,
8658000,37354.070000,38365.976668,38343.861882,38321.747097,38218.999102,38116.251106,37946.164446,37776.077786,37549.481635,37322.885483,37048.915077,36774.944670,37706.350534,38637.756398,39382.492830,40127.229263,40706.220647,41285.212031,40907.988876,40530.765720,39366.666316,38202.566911,37098.294366,35994.021822,34947.657347,33901.292873,32910.993201,31920.693530,30984.602454,30048.511379,19175.278355,8302.045332,8174.865761,8047.686189,7923.555178,7799.424167,7677.939840,7556.455513,7437.982283,7319.509052,7203.364229,7087.219406,6973.396207,6859.573008,6748.151582,6636.730157,6528.789417,6420.848676,6315.516956,6210.185235,6107.562512,6004.939789,5905.087509,5805.235229,5708.181332,5611.127436,5516.880632,5422.633827,5331.194057,5239.754286,5151.088628,5062.422970,4976.522025,4890.621081,4807.517890,4724.414700,4644.068804,4563.722907,4384.310958,4204.899009,3936.068287,3667.237565,3413.466468,3159.695370,2920.548576,2681.401782,2456.568931,2231.736080,2020.998180,1810.260281,1739.164622,1668.068963,1601.759875,1535.450787,1473.385616,1411.320444,1353.074180,1294.827916,1240.086569,1185.345222,1133.842246,1082.339270,1033.872380,985.405490,939.776782,894.148073,850.841303,807.534533,765.749430,723.964327,682.929746,641.895166,600.860585,
8661600,37354.070000,36103.912564,36177.444239,36250.975914,36214.632473,36178.289033,36055.167964,35932.046896,35739.926560,35547.806224,35301.107353,35054.408483,36008.440627,36962.472771,37728.382748,38494.292725,39095.867290,39697.441856,39345.515315,38993.588775,37881.232280,36768.875785,35712.037209,34655.198633,33652.540672,32649.882710,31699.957632,30750.032554,29851.133973,28952.235392,18477.321438,8002.407484,7887.922469,7773.437453,7660.911033,7548.384612,7438.845667,7329.306722,7221.419246,7113.531771,7007.916520,6902.301269,6799.222057,6696.142845,6595.739121,6495.335398,6398.153461,6300.971525,6206.581236,6112.190947,6020.609737,5929.028527,5840.100879,5751.173231,5664.469407,5577.765582,5492.925635,5408.085688,5324.956562,5241.827435,5160.385491,5078.943547,5000.084537,4921.225527,4844.129603,4767.033680,4691.768649,4616.503618,4441.374270,4266.244923,4000.963811,3735.682700,3484.552342,3233.421984,2995.695851,2757.969717,2532.895607,2307.821497,2094.625045,1881.428594,1805.971371,1730.514147,1659.084182,1587.654217,1520.057941,1452.461665,1388.337083,1324.212501,1262.980080,1201.747660,1143.695635,1085.643610,1031.937095,978.230579,928.798617,879.366654,833.446545,787.526436,744.444210,701.361985,660.724649,620.087312,579.449976,
8665200,37354.070000,33766.446398,33910.449923,34054.453447,34077.634957,34100.816467,34030.447896,33960.079325,33816.355555,33672.631784,33471.320773,33270.009761,34267.354208,35264.698655,36072.627902,36880.557149,37523.066067,38165.574986,37853.337040,37541.099095,36470.015492,35398.931888,34382.223123,33365.514358,32401.394681,31437.275004,30523.914607,29610.554211,28745.756816,27880.959421,17794.302255,7707.645089,7605.189411,7502.733732,7401.464681,7300.195630,7202.824403,7105.453176,7007.836213,6910.219251,6813.339355,6716.459459,6620.692655,6524.925851,6430.499691,6336.073530,6244.809563,6153.545596,6063.975658,5974.405719,5886.605214,5798.804710,5712.859065,5626.913420,5542.873320,5458.833220,5376.732208,5294.631197,5214.496618,5134.362038,5056.195342,4978.028646,4902.411257,4826.793868,4753.163800,4679.533732,4607.890304,4536.246876,4365.033131,4193.819387,3933.089150,3672.358914,3426.659003,3180.959092,2949.601219,2718.243345,2500.560773,2282.878200,2078.110910,1873.343619,1805.451525,1737.559430,1671.194528,1604.829627,1540.155728,1475.481829,1412.923849,1350.365868,1290.342897,1230.319926,1173.177107,1116.034287,1062.077201,1008.120115,957.680883,907.241651,860.621766,814.001880,770.838309,727.674739,686.521434,645.368130,604.214825,
8668800,37354.070000,31655.186643,31858.597866,32062.009089,32140.644069,32219.279049,32201.336621,32183.394193,32089.442170,31995.490148,31841.435472,31687.380796,32729.656525,33771.932254,34622.755420,35473.578586,36157.044700,36840.510813,36567.261920,36294.013026,35259.294792,34224.576559,33242.951140,32261.325721,31330.744799,30400.163878,29518.585970,28637.008062,27802.007360,26967.006658,17211.758425,7456.510192,7362.319576,7268.128960,7174.811107,7081.493253,6992.694710,6903.896166,6813.815417,6723.734667,6633.715852,6543.697036,6454.131772,6364.566507,6275.672857,6186.779207,6100.922850,6015.066493,5930.260589,5845.454684,5761.802338,5678.149992,5595.797408,5513.444824,5432.509707,5351.574589,5272.151330,5192.728072,5114.891914,5037.055756,4960.834695,4884.613633,4810.909209,4737.204784,4665.170935,4593.137086,4522.769855,4452.402624,4282.195990,4111.989356,3852.106364,3592.223372,3347.326842,3102.430311,2871.946518,2641.462725,2424.904431,2208.346137,2005.394041,1802.441945,1737.732917,1673.023888,1611.081832,1549.139775,1490.019710,1430.899644,1374.648697,1318.397750,1265.070756,1211.743762,1161.386017,1111.028272,1063.378173,1015.728073,970.130370,924.532666,880.396610,836.260553,793.414869,750.569185,709.045036,667.520887,625.996738,
8672400,37354.070000,30335.649212,30510.102099,30684.554985,30756.558539,30828.562092,30817.662899,30806.763706,30728.094871,30649.426037,30515.599094,30381.772152,31448.361391,32514.950629,33393.190170,34271.429711,34983.964475,35696.499239,35452.844332,35209.189425,34201.859421,33194.529417,32240.702056,31286.874695,30383.801345,29480.727995,28625.901890,27771.075786,26961.758385,26152.440984,16692.345129,7232.249273,7143.762478,7055.275683,6967.564391,6879.853100,6797.047797,6714.242493,6629.459812,6544.677130,6459.649063,6374.620996,6289.743896,6204.866795,6120.357552,6035.848309,5954.240133,5872.631956,5791.787393,5710.942830,5630.976500,5551.010171,5472.087525,5393.164880,5315.423310,5237.681740,5161.234528,5084.787317,5009.726948,4934.666580,4861.032314,4787.398049,4716.209914,4645.021779,4575.338715,4505.655651,4437.477796,4369.299941,4201.183056,4033.066172,3775.300774,3517.535375,3274.897101,3032.258827,2804.253371,2576.247916,2362.521585,2148.795254,1949.286925,1749.778597,1688.792187,1627.805777,1569.107991,1510.410205,1453.996295,1397.582386,1343.430795,1289.279203,1237.327332,1185.375460,1135.517897,1085.660334,1037.754950,989.849567,943.743738,897.637908,853.219861,808.801813,766.049713,723.297612,682.276613,641.255614,600.234616,
8676000,37354.070000,30147.144057,30199.551299,30251.958542,30241.023052,30230.087562,30164.040177,30097.992793,29984.001742,29870.010692,29715.080822,29560.150953,30619.053043,31677.955132,32559.534207,33441.113282,34163.944724,34886.776166,34657.317823,34427.859480,33426.397549,32424.935618,31481.506686,30538.077754,29648.668654,28759.259555,27920.370503,27081.481451,26289.635329,25497.789206,16274.178863,7050.568521,6963.541754,6876.514987,6791.122427,6705.729867,6626.119476,6546.509085,6464.562542,6382.616000,6300.742082,6218.868163,6137.320112,6055.772060,5974.654947,5893.537834,5815.213355,5736.888875,5659.260766,5581.632657,5504.775626,5427.918595,5351.971313,5276.024030,5201.108407,5126.192783,5052.414336,4978.635888,4906.084652,4833.533417,4762.247344,4690.961270,4622.056146,4553.151021,4485.597222,4418.043422,4351.843952,4285.644481,4119.409446,3953.174410,3697.303654,3441.432897,3200.798392,2960.163886,2734.338438,2508.512989,2297.250207,2085.987426,1889.419029,1692.850633,1634.959480,1577.068328,1521.025438,1464.982548,1410.799298,1356.616048,1304.300100,1251.984153,1201.516284,1151.048415,1102.386720,1053.725025,1006.808784,959.892542,914.647788,869.403035,825.753220,782.103405,739.992260,697.881114,657.317697,616.754280,576.190863,
8679600,37354.070000,31353.578395,31260.774662,31167.970929,31032.978472,30897.986016,30724.797479,30551.608941,30345.273230,30138.937519,29905.377126,29671.816733,30670.085150,31668.353567,32508.132991,33347.912415,34043.487037,34739.061658,34492.379567,34245.697476,33215.790784,32185.884092,31223.488172,30261.092251,29360.645877,28460.199503,27616.765625,26773.331747,25982.361379,25191.391012,16076.615015,6961.839017,6867.956126,6774.073234,6684.253488,6594.433743,6512.049051,6429.664360,6345.347812,6261.031264,6178.272373,6095.513482,6014.178777,5932.844071,5852.735096,5772.626121,5695.294967,5617.963813,5541.730168,5465.496523,5390.300582,5315.104640,5240.976658,5166.848676,5093.834078,5020.819480,4948.970174,4877.120868,4806.489648,4735.858429,4666.457944,4597.057459,4529.982778,4462.908098,4397.122168,4331.336239,4266.832667,4202.329094,4037.745023,3873.160952,3618.969031,3364.777111,3125.924681,2887.072252,2663.195085,2439.317918,2230.274887,2021.231857,1827.351343,1633.470828,1578.473423,1523.476018,1469.989128,1416.502239,1364.563905,1312.625571,1262.271329,1211.917086,1163.151212,1114.385338,1067.185517,1019.985696,974.307481,928.629266,884.412101,840.194935,797.373682,754.552428,713.083953,671.615478,631.535039,591.454600,551.374161,
8683200,37354.070000,33540.239988,33301.459734,33062.679481,32817.620800,32572.562119,32316.814442,32061.066765,31792.324112,31523.581459,31241.492050,30959.402640,31918.942439,32878.482238,33683.726970,34488.971702,35150.869300,35812.766898,35532.744808,35252.722718,34170.891161,33089.059605,32082.584419,31076.109232,30137.993711,29199.878189,28323.070571,27446.262953,26623.631627,25801.000301,16459.421965,7117.843629,6998.342040,6878.840451,6766.907322,6654.974192,6553.079303,6451.184414,6349.787144,6248.389873,6153.130581,6057.871289,5967.936043,5878.000796,5792.450618,5706.900440,5624.354583,5541.808726,5462.237949,5382.667172,5305.537881,5228.408590,5153.357699,5078.306808,5005.093263,4931.879718,4860.348345,4788.816973,4718.871034,4648.925096,4580.475203,4512.025310,4445.873173,4379.721036,4314.992386,4250.263736,4186.906438,4123.549140,3960.171353,3796.793566,3543.880098,3290.966631,3053.512052,2816.057474,2593.760772,2371.464071,2164.294404,1957.124737,1765.620819,1574.116900,1521.784604,1469.452307,1418.373201,1367.294095,1317.509150,1267.724206,1219.280734,1170.837262,1123.752039,1076.666817,1030.929117,985.191418,940.766630,896.341842,853.177280,810.012718,768.049910,726.087101,685.291769,644.496437,604.925499,565.354561,525.783623,
8686800,37354.070000,36028.510502,35707.207604,35385.904706,35073.654994,34761.405283,34452.705217,34144.005151,33833.867532,33523.729913,33208.916864,32894.103815,33825.707412,34757.311009,35534.432532,36311.554055,36942.676279,37573.798503,37260.126941,36946.455380,35814.895803,34683.336226,33629.689594,32576.042963,31593.236664,30610.430366,29691.800706,28773.171047,27912.520624,27051.870202,17257.220676,7462.571151,7333.047435,7203.523718,7079.512599,6955.501480,6835.881146,6716.260812,6599.482673,6482.704535,6370.441565,6258.178595,6149.566463,6040.954330,5936.131649,5831.308968,5729.836954,5628.364940,5531.506332,5434.647725,5342.665213,5250.682702,5163.523070,5076.363439,4993.753366,4911.143293,4832.679698,4754.216104,4679.448431,4604.680759,4533.170714,4461.660668,4392.544391,4323.428114,4256.851524,4190.274933,4125.931818,4061.588702,3897.797238,3734.005774,3481.022524,3228.039274,2990.792901,2753.546529,2531.773714,2310.000899,2103.761737,1897.522574,1707.553919,1517.585264,1467.291671,1416.998078,1367.933021,1318.867964,1270.985126,1223.102288,1176.408544,1129.714801,1084.208969,1038.703136,994.367770,950.032403,906.831329,863.630254,821.511085,779.391916,738.296963,697.202009,657.099590,616.997171,577.956735,538.916298,499.875862,
8690400,37354.070000,38592.183078,38239.422293,37886.661507,37534.959185,37183.256863,36828.095974,36472.935085,36111.328203,35749.721320,35380.684386,35011.647452,35887.635106,36763.622761,37485.671762,38207.720763,38785.613849,39363.506936,38998.873394,38634.239852,37448.152450,36262.065047,35156.758745,34051.452443,33020.610419,31989.768395,31027.285039,30064.801683,29164.669138,28264.536593,18030.623754,7796.710915,7654.094980,7511.479045,7377.326719,7243.174393,7113.734952,6984.295511,6855.291178,6726.286846,6604.501639,6482.716432,6367.253069,6251.789706,6141.992104,6032.194503,5925.565138,5818.935773,5717.362574,5615.789375,5518.726632,5421.663888,5328.654525,5235.645161,5146.234281,5056.823401,4970.564646,4884.305891,4800.798240,4717.290588,4636.227148,4555.163707,4476.661605,4398.159503,4322.063665,4245.967827,4172.355491,4098.743155,3926.294019,3753.844883,3492.745592,3231.646302,2986.890856,2742.135411,2513.858244,2285.581077,2074.168937,1862.756797,1669.229565,1475.702333,1424.048168,1372.394003,1323.550394,1274.706786,1227.768299,1180.829812,1135.359728,1089.889645,1045.666353,1001.443060,958.340743,915.238427,873.167457,831.096488,789.977339,748.858191,708.618174,668.378157,628.976707,589.575257,551.081254,512.587252,474.093249,
8694000,37354.070000,40175.627726,39872.458410,39569.289095,39245.088651,38920.888207,38576.763994,38232.639782,37869.990538,37507.341295,37128.316227,36749.291159,37606.462380,38463.633601,39159.980826,39856.328051,40404.334999,40952.341948,40555.281672,40158.221395,38944.181537,37730.141678,36592.799414,35455.457151,34390.082446,33324.707741,32326.583284,31328.458826,30392.592192,29456.725558,18791.006087,8125.286615,7973.416338,7821.546061,7678.523473,7535.500885,7396.105391,7256.709898,7117.039344,6977.368790,6845.456565,6713.544339,6588.589772,6463.635206,6345.055604,6226.476003,6110.974994,5995.473986,5885.930955,5776.387925,5672.296183,5568.204442,5469.193605,5370.182769,5275.908358,5181.633947,5091.775655,5001.917362,4916.176612,4830.435861,4748.492500,4666.549139,4587.047313,4507.545486,4431.556733,4355.567980,4282.807579,4210.047178,4038.425258,3866.803338,3605.723015,3344.642692,3098.356720,2852.070748,2619.888446,2387.706145,2168.849040,1949.991935,1743.391951,1536.791967,1467.003604,1397.215241,1333.565288,1269.915335,1214.193684,1158.472034,1109.066686,1059.661339,1014.244076,968.826813,925.809888,882.792963,841.322729,799.852495,759.492027,719.131559,679.645757,640.159955,601.432394,562.704834,524.767418,486.830002,448.892586,
