864000.000000,2.076971e+03,2.076971e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,4.674877e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,7.942460e+02,5.000000e+03,5.000000e+03,1.790119e+03,2.248974e+03,1.469100e+03,1.016331e+03,3.734586e+03,3.451901e+03,1.407073e+03,1.738894e+03,3.612081e+03,4.234174e+03,1.489560e+03,2.173263e+03,3.767751e+03,4.076056e+03,1.101293e+03,8.557522e+02,3.993002e+03,3.886629e+03,1.138935e+03,8.408504e+02,3.983419e+03,3.792056e+03,1.090286e+03,4.589753e+02,4.738759e+03,4.625721e+03,3.424583e+02,4.170545e+02,5.000000e+03,4.656304e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,4.909229e+03,5.000000e+03,3.458506e+02,1.852061e+03,2.050953e+03,2.504359e+03,1.499999e+03,1.499999e+03
865800.000000,2.077016e+03,2.077016e+03,9.019308e+02,1.680404e+03,3.561610e+03,3.355053e+03,1.377663e+03,1.852938e+03,3.598047e+03,4.375693e+03,1.503537e+03,1.221791e+03,3.487535e+03,3.831511e+03,1.409062e+03,1.017689e+03,4.219933e+03,4.133757e+03,8.638359e+02,7.369719e+02,5.000000e+03,4.495393e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,4.366525e+03,3.074137e+03,8.478258e+02,1.000000e+02,4.781753e+03,5.000000e+03,1.000000e+02,2.049667e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.850833e+03,4.909229e+03,3.960350e+03,8.936652e+02,1.000000e+02,4.457164e+03,3.043209e+03,1.121029e+03,1.550920e+02,4.295632e+03,2.567905e+03,1.875722e+03,1.420452e+03,3.257645e+03,5.000000e+03,1.285550e+03,2.782076e+03,3.096220e+03,2.495694e+03,2.232211e+03,1.825370e+03,2.976288e+03,3.601526e+03,1.905091e+03,1.586030e+03,2.926408e+03,3.721746e+03,1.861408e+03,2.142994e+03,3.050708e+03,5.000000e+03,1.504007e+03,2.712859e+03,3.238769e+03,4.226023e+03,1.639664e+03,2.669448e+03,3.788790e+03,5.000000e+03,1.000000e+02,2.504366e+03,1.500000e+03,1.500000e+03
867600.000000,2.077014e+03,2.077014e+03,3.567540e+03,4.929149e+03,1.000000e+02,1.000000e+02,4.617983e+03,5.000000e+03,1.000000e+02,2.188276e+03,5.000000e+03,4.850658e+03,1.346930e+02,1.553204e+02,5.000000e+03,5.000000e+03,5.698402e+02,2.890013e+02,3.977309e+03,3.533955e+03,1.612231e+03,2.193865e+03,2.350107e+03,4.233488e+03,3.063090e+03,4.030315e+03,4.159413e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504376e+03,1.500000e+03,1.500000e+03
869400.000000,2.076940e+03,2.076940e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.436759e+03,3.456661e+03,3.614436e+03,1.905877e+03,1.814797e+03,3.002398e+03,4.308916e+03,1.662965e+03,3.229512e+03,3.317155e+03,3.671535e+03,2.138593e+03,3.002789e+03,2.884755e+03,2.704456e+03,2.399367e+03,2.813820e+03,2.785968e+03,2.888060e+03,2.353091e+03,2.287677e+03,2.654911e+03,3.432410e+03,2.481080e+03,3.634048e+03,2.094464e+03,2.364410e+03,3.354091e+03,3.691139e+03,1.710823e+03,1.256001e+03,3.337302e+03,3.338844e+03,1.540344e+03,9.623111e+02,5.000000e+03,4.669087e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504386e+03,1.500000e+03,1.500000e+03
871200.000000,2.076857e+03,2.076857e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,4.032855e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.226619e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,4.342063e+03,1.688199e+02,1.000000e+02,4.932818e+03,3.866901e+03,1.408508e+03,2.808156e+03,3.065846e+03,4.874938e+03,1.298971e+03,3.113339e+03,3.354147e+03,3.751961e+03,2.630068e+03,3.614788e+03,1.640002e+03,1.736301e+03,4.652303e+03,4.604831e+03,3.360276e+02,3.706728e+02,4.754161e+03,4.822837e+03,3.458201e+02,2.978352e+02,4.741064e+03,4.698610e+03,3.351181e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504396e+03,1.500000e+03,1.500000e+03
873000.000000,2.076775e+03,2.076775e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,4.880508e+03,5.000000e+03,3.921318e+02,9.217559e+02,4.548433e+03,3.777903e+03,3.284662e+03,4.803558e+03,5.770032e+02,2.377669e+03,3.486199e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504406e+03,1.500000e+03,1.500000e+03
874800.000000,2.076692e+03,2.076692e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,5.701271e+02,4.788373e+03,3.692969e+03,4.017025e+03,4.573698e+03,6.003129e+02,8.802078e+02,5.000000e+03,4.324520e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504415e+03,1.500000e+03,1.500000e+03
876600.000000,2.076618e+03,2.076618e+03,3.801800e+03,4.430513e+03,8.778601e+02,1.192209e+03,4.202783e+03,4.629946e+03,8.871075e+02,5.507234e+02,3.850881e+03,4.323844e+03,8.697545e+02,7.398655e+02,4.492034e+03,4.395308e+03,5.993643e+02,6.855379e+02,4.319428e+03,4.914285e+03,5.422596e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,6.823535e+02,4.507694e+03,2.208887e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504425e+03,1.500000e+03,1.500000e+03
878400.000000,2.076618e+03,2.076618e+03,8.630723e+02,1.227524e+03,4.444275e+03,5.000000e+03,1.980072e+02,2.478044e+03,4.858533e+03,2.834717e+03,1.270573e+03,9.298969e+02,4.198297e+03,5.000000e+03,7.850644e+02,8.382764e+02,3.618743e+03,3.975583e+03,1.038907e+03,2.855605e+03,4.308393e+03,2.462886e+03,2.250340e+03,2.257193e+03,3.107645e+03,2.613110e+03,2.189277e+03,2.083506e+03,3.033056e+03,4.439010e+03,1.557933e+03,3.265262e+03,3.325203e+03,1.766610e+03,2.906482e+03,2.609971e+03,2.332188e+03,3.235526e+03,2.512032e+03,3.374150e+03,2.490455e+03,2.125780e+03,2.624695e+03,3.149369e+03,2.460053e+03,2.837205e+03,2.890552e+03,2.791358e+03,2.015729e+03,1.352668e+03,3.206840e+03,2.936559e+03,2.017653e+03,3.186229e+03,2.960157e+03,3.456285e+03,1.596921e+03,3.550663e+03,2.012886e+03,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504435e+03,1.500000e+03,1.500000e+03
880200.000000,2.076670e+03,2.076670e+03,4.506842e+02,1.139856e+03,4.208291e+03,4.261503e+03,8.702068e+02,8.731942e+02,4.441096e+03,4.335946e+03,5.807719e+02,6.587426e+02,5.000000e+03,4.580845e+03,1.000000e+02,1.000000e+02,5.000000e+03,4.860727e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.393243e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,3.403683e+03,3.278849e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.004682e+03,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,1.000000e+02,5.000000e+03,5.000000e+03,1.000000e+02,2.504445e+03,1.500000e+03,1.500000e+03
